run_id,outter_seed,outter_fold,C,l1_ratio,top_k,mean_inner_accuracy,std_inner_accuracy
1,1,2,0.01,0.3,20,0.45,0.1648863244784115
1,1,2,0.01,0.3,50,0.6125,0.10752906583803283
1,1,2,0.01,0.5,5,0.3625,0.1
1,1,2,0.01,0.5,10,0.3625,0.082915619758885
1,1,2,0.01,0.5,20,0.45,0.1648863244784115
1,1,2,0.01,0.5,50,0.6125,0.10752906583803283
1,1,2,0.01,0.7,5,0.3625,0.1
1,1,2,0.01,0.7,10,0.3625,0.082915619758885
1,1,2,0.01,0.7,20,0.45,0.1648863244784115
1,1,2,0.01,0.7,50,0.6125,0.10752906583803283
1,1,2,0.01,0.9,5,0.3625,0.1
1,1,2,0.01,0.9,10,0.3625,0.082915619758885
1,1,2,0.01,0.9,20,0.45,0.1648863244784115
1,1,2,0.01,0.9,50,0.6125,0.10752906583803283
1,1,2,0.1,0.1,5,0.7,0.07288689868556626
1,1,2,0.1,0.1,10,0.6875,0.10458250331675945
1,1,2,0.1,0.1,20,0.725,0.15103807466993216
1,1,2,0.1,0.1,50,0.6625,0.1286953767623375
1,1,2,0.1,0.3,5,0.6625,0.10897247358851683
1,1,2,0.1,0.3,10,0.7375,0.13919410907075053
1,1,2,0.1,0.3,20,0.7875,0.08477912478906585
1,1,2,0.1,0.3,50,0.7375,0.09185586535436918
1,1,2,0.1,0.5,5,0.6625,0.10897247358851683
1,1,2,0.1,0.5,10,0.7375,0.12747548783981963
1,1,2,0.1,0.5,20,0.7125,0.075
1,1,2,0.1,0.5,50,0.7,0.09999999999999999
1,1,2,0.1,0.7,5,0.6625,0.1159202311936963
1,1,2,0.1,0.7,10,0.6875,0.10458250331675945
1,1,2,0.1,0.7,20,0.6875,0.11858541225631422
1,1,2,0.1,0.7,50,0.65,0.1015504800579495
1,1,2,0.1,0.9,5,0.6625,0.09354143466934853
1,1,2,0.1,0.9,10,0.675,0.07288689868556625
1,1,2,0.1,0.9,20,0.675,0.12119199643540823
1,1,2,0.1,0.9,50,0.65,0.10897247358851683
1,1,2,1.0,0.1,5,0.7125,0.030618621784789725
1,1,2,1.0,0.1,10,0.7125,0.03061862178478973
1,1,2,1.0,0.1,20,0.7,0.046770717334674264
1,1,2,1.0,0.1,50,0.725,0.1224744871391589
1,1,2,1.0,0.3,5,0.6875,0.09682458365518543
1,1,2,1.0,0.3,10,0.675,0.10752906583803283
1,1,2,1.0,0.3,20,0.7625,0.07288689868556626
1,1,2,1.0,0.3,50,0.7,0.13919410907075053
1,1,2,1.0,0.5,5,0.725,0.0637377439199098
1,1,2,1.0,0.5,10,0.7375,0.046770717334674264
1,1,2,1.0,0.5,20,0.8,0.046770717334674264
1,1,2,1.0,0.5,50,0.7625,0.1446979612848778
1,1,2,1.0,0.7,5,0.7125,0.0637377439199098
1,1,2,1.0,0.7,10,0.7625,0.04677071733467427
1,1,2,1.0,0.7,20,0.775,0.08477912478906585
1,1,2,1.0,0.7,50,0.7375,0.09999999999999999
1,1,2,1.0,0.9,5,0.725,0.03061862178478973
1,1,2,1.0,0.9,10,0.7125,0.0637377439199098
1,1,2,1.0,0.9,20,0.7875,0.0637377439199098
1,1,2,1.0,0.9,50,0.7125,0.1346291201783626
1,1,2,10.0,0.1,5,0.675,0.046770717334674264
1,1,2,10.0,0.1,10,0.675,0.046770717334674264
1,1,2,10.0,0.1,20,0.725,0.08477912478906585
1,1,2,10.0,0.1,50,0.75,0.07905694150420949
1,1,2,10.0,0.3,5,0.725,0.03061862178478973
1,1,2,10.0,0.3,10,0.675,0.046770717334674264
1,1,2,10.0,0.3,20,0.7,0.07288689868556626
1,1,2,10.0,0.3,50,0.75,0.09682458365518543
1,1,2,10.0,0.5,5,0.6875,0.09682458365518543
1,1,2,10.0,0.5,10,0.65,0.10897247358851683
1,1,2,10.0,0.5,20,0.6875,0.06846531968814576
1,1,2,10.0,0.5,50,0.6875,0.15309310892394862
1,1,2,10.0,0.7,5,0.7375,0.04677071733467427
1,1,2,10.0,0.7,10,0.675,0.09999999999999999
1,1,2,10.0,0.7,20,0.775,0.0637377439199098
1,1,2,10.0,0.7,50,0.7125,0.1346291201783626
1,1,2,10.0,0.9,5,0.7125,0.0637377439199098
1,1,2,10.0,0.9,10,0.725,0.049999999999999996
1,1,2,10.0,0.9,20,0.8,0.07288689868556626
1,1,2,10.0,0.9,50,0.725,0.1159202311936963
1,1,3,0.01,0.1,5,0.6125,0.06123724356957945
1,1,3,0.01,0.1,10,0.65,0.10897247358851683
1,1,3,0.01,0.1,20,0.675,0.12119199643540822
1,1,3,0.01,0.1,50,0.675,0.1551209205748857
1,1,3,0.01,0.3,5,0.35,0.10897247358851683
1,1,3,0.01,0.3,10,0.375,0.10458250331675945
1,1,3,0.01,0.3,20,0.3,0.046770717334674264
1,1,3,0.01,0.3,50,0.625,0.06846531968814576
1,1,3,0.01,0.5,5,0.35,0.10897247358851683
1,1,3,0.01,0.5,10,0.375,0.10458250331675945
1,1,3,0.01,0.5,20,0.3,0.046770717334674264
1,1,3,0.01,0.5,50,0.625,0.06846531968814576
1,1,3,0.01,0.7,5,0.35,0.10897247358851683
1,1,3,0.01,0.7,10,0.375,0.10458250331675945
1,1,3,0.01,0.7,20,0.3,0.046770717334674264
1,1,3,0.01,0.7,50,0.625,0.06846531968814576
1,1,3,0.01,0.9,5,0.35,0.10897247358851683
1,1,3,0.01,0.9,10,0.375,0.10458250331675945
1,1,3,0.01,0.9,20,0.3,0.046770717334674264
1,1,3,0.01,0.9,50,0.625,0.06846531968814576
1,1,3,0.1,0.1,5,0.675,0.1
1,1,3,0.1,0.1,10,0.8125,0.11858541225631422
1,1,3,0.1,0.1,20,0.775,0.08477912478906585
1,1,3,0.1,0.1,50,0.6625,0.1159202311936963
1,1,3,0.1,0.3,5,0.65,0.10897247358851683
1,1,3,0.1,0.3,10,0.7875,0.1015504800579495
1,1,3,0.1,0.3,20,0.75,0.125
1,1,3,0.1,0.3,50,0.6875,0.125
1,1,3,0.1,0.5,5,0.6625,0.1015504800579495
1,1,3,0.1,0.5,10,0.7,0.11456439237389598
1,1,3,0.1,0.5,20,0.775,0.09354143466934853
1,1,3,0.1,0.5,50,0.75,0.11858541225631422
1,1,3,0.1,0.7,5,0.6,0.08477912478906585
1,1,3,0.1,0.7,10,0.7375,0.15
1,1,3,0.1,0.7,20,0.725,0.075
1,1,3,0.1,0.7,50,0.7625,0.12119199643540823
1,1,3,0.1,0.9,5,0.6,0.08477912478906585
1,1,3,0.1,0.9,10,0.6125,0.16007810593582122
1,1,3,0.1,0.9,20,0.6625,0.1403121520040228
1,1,3,0.1,0.9,50,0.7,0.12119199643540822
1,1,3,1.0,0.1,5,0.7125,0.1159202311936963
1,1,3,1.0,0.1,10,0.8,0.06123724356957945
1,1,3,1.0,0.1,20,0.7625,0.15
1,1,3,1.0,0.1,50,0.6875,0.13110110602126895
1,1,3,1.0,0.3,5,0.7,0.11456439237389601
1,1,3,1.0,0.3,10,0.8125,0.05590169943749474
1,1,3,1.0,0.3,20,0.7375,0.16007810593582122
1,1,3,1.0,0.3,50,0.7125,0.08477912478906585
1,1,3,1.0,0.5,5,0.675,0.1
1,1,3,1.0,0.5,10,0.7875,0.049999999999999996
1,1,3,1.0,0.5,20,0.7875,0.08477912478906585
1,1,3,1.0,0.5,50,0.725,0.0637377439199098
1,1,3,1.0,0.7,5,0.6875,0.07905694150420949
1,1,3,1.0,0.7,10,0.775,0.0637377439199098
1,1,3,1.0,0.7,20,0.775,0.08477912478906585
1,1,3,1.0,0.7,50,0.75,0.14252192813739226
1,1,3,1.0,0.9,5,0.7,0.082915619758885
1,1,3,1.0,0.9,10,0.775,0.0637377439199098
1,1,3,1.0,0.9,20,0.7625,0.10752906583803283
1,1,3,1.0,0.9,50,0.7375,0.1695582495781317
1,1,3,10.0,0.1,5,0.7375,0.12119199643540823
1,1,3,10.0,0.1,10,0.675,0.10752906583803283
1,1,3,10.0,0.1,20,0.7625,0.07288689868556626
1,1,3,10.0,0.1,50,0.7,0.1274754878398196
1,1,3,10.0,0.3,5,0.7125,0.1159202311936963
1,1,3,10.0,0.3,10,0.7625,0.07288689868556626
1,1,3,10.0,0.3,20,0.75,0.13110110602126895
1,1,3,10.0,0.3,50,0.7,0.1274754878398196
1,1,3,10.0,0.5,5,0.7125,0.1159202311936963
1,1,3,10.0,0.5,10,0.7625,0.1334634781503914
1,1,3,10.0,0.5,20,0.8125,0.11858541225631422
1,1,3,10.0,0.5,50,0.7125,0.1286953767623375
1,1,3,10.0,0.7,5,0.675,0.1
1,1,3,10.0,0.7,10,0.8,0.09185586535436918
1,1,3,10.0,0.7,20,0.8,0.1274754878398196
1,1,3,10.0,0.7,50,0.7375,0.07288689868556626
1,1,3,10.0,0.9,5,0.7125,0.08477912478906585
1,1,3,10.0,0.9,10,0.8,0.06123724356957946
1,1,3,10.0,0.9,20,0.8,0.07288689868556626
1,1,3,10.0,0.9,50,0.7375,0.046770717334674264
1,1,4,0.01,0.1,5,0.675,0.07288689868556626
1,1,4,0.01,0.1,10,0.7125,0.08477912478906585
1,1,4,0.01,0.1,20,0.6875,0.03952847075210474
1,1,4,0.01,0.1,50,0.6125,0.06123724356957946
1,1,4,0.01,0.3,5,0.3125,0.125
1,1,4,0.01,0.3,10,0.275,0.03061862178478973
1,1,4,0.01,0.3,20,0.4,0.10897247358851683
1,1,4,0.01,0.3,50,0.5625,0.125
1,1,4,0.01,0.5,5,0.3125,0.125
1,1,4,0.01,0.5,10,0.275,0.03061862178478973
1,1,4,0.01,0.5,20,0.4,0.10897247358851683
1,1,4,0.01,0.5,50,0.5625,0.125
1,1,4,0.01,0.7,5,0.3125,0.125
1,1,4,0.01,0.7,10,0.275,0.03061862178478973
1,1,4,0.01,0.7,20,0.4,0.10897247358851683
1,1,4,0.01,0.7,50,0.5625,0.125
1,1,4,0.01,0.9,5,0.3125,0.125
1,1,4,0.01,0.9,10,0.275,0.03061862178478973
1,1,4,0.01,0.9,20,0.4,0.10897247358851683
1,1,4,0.01,0.9,50,0.5625,0.125
1,1,4,0.1,0.1,5,0.7125,0.08477912478906585
1,1,4,0.1,0.1,10,0.8,0.046770717334674264
1,1,4,0.1,0.1,20,0.775,0.09354143466934853
1,1,4,0.1,0.1,50,0.7125,0.08477912478906585
1,1,4,0.1,0.3,5,0.7875,0.049999999999999996
1,1,4,0.1,0.3,10,0.7875,0.049999999999999996
1,1,4,0.1,0.3,20,0.7625,0.046770717334674264
1,1,4,0.1,0.3,50,0.675,0.12747548783981963
1,1,4,0.1,0.5,5,0.75,0.03952847075210474
1,1,4,0.1,0.5,10,0.7625,0.06123724356957945
1,1,4,0.1,0.5,20,0.7625,0.046770717334674264
1,1,4,0.1,0.5,50,0.675,0.04677071733467427
1,1,4,0.1,0.7,5,0.7625,0.082915619758885
1,1,4,0.1,0.7,10,0.7625,0.08291561975888499
1,1,4,0.1,0.7,20,0.725,0.03061862178478973
1,1,4,0.1,0.7,50,0.7,0.04677071733467427
1,1,4,0.1,0.9,5,0.775,0.08477912478906585
1,1,4,0.1,0.9,10,0.675,0.07288689868556626
1,1,4,0.1,0.9,20,0.6625,0.08477912478906585
1,1,4,0.1,0.9,50,0.7125,0.075
1,1,4,1.0,0.1,5,0.7125,0.08477912478906585
1,1,4,1.0,0.1,10,0.7375,0.11456439237389601
1,1,4,1.0,0.1,20,0.7,0.07288689868556625
1,1,4,1.0,0.1,50,0.725,0.08477912478906585
1,1,4,1.0,0.3,5,0.725,0.0637377439199098
1,1,4,1.0,0.3,10,0.7625,0.07288689868556626
1,1,4,1.0,0.3,20,0.8,0.04677071733467427
1,1,4,1.0,0.3,50,0.6875,0.06846531968814576
1,1,4,1.0,0.5,5,0.7375,0.07288689868556625
1,1,4,1.0,0.5,10,0.775,0.049999999999999996
1,1,4,1.0,0.5,20,0.7625,0.06123724356957946
1,1,4,1.0,0.5,50,0.675,0.046770717334674264
1,1,4,1.0,0.7,5,0.8,0.06123724356957945
1,1,4,1.0,0.7,10,0.825,0.04677071733467427
1,1,4,1.0,0.7,20,0.75,0.03952847075210474
1,1,4,1.0,0.7,50,0.675,0.10752906583803283
1,1,4,1.0,0.9,5,0.8125,0.06846531968814576
1,1,4,1.0,0.9,10,0.8,0.04677071733467427
1,1,4,1.0,0.9,20,0.75,0.06846531968814576
1,1,4,1.0,0.9,50,0.65,0.09354143466934853
1,1,4,10.0,0.1,5,0.6875,0.05590169943749474
1,1,4,10.0,0.1,10,0.675,0.09185586535436917
1,1,4,10.0,0.1,20,0.7,0.09185586535436918
1,1,4,10.0,0.1,50,0.7375,0.09185586535436918
1,1,4,10.0,0.3,5,0.7125,0.09354143466934853
1,1,4,10.0,0.3,10,0.775,0.09354143466934853
1,1,4,10.0,0.3,20,0.7,0.082915619758885
1,1,4,10.0,0.3,50,0.725,0.0637377439199098
1,1,4,10.0,0.5,5,0.7125,0.1224744871391589
1,1,4,10.0,0.5,10,0.7375,0.07288689868556625
1,1,4,10.0,0.5,20,0.75,0.14252192813739226
1,1,4,10.0,0.5,50,0.725,0.049999999999999996
1,1,4,10.0,0.7,5,0.7375,0.07288689868556625
1,1,4,10.0,0.7,10,0.7375,0.07288689868556625
1,1,4,10.0,0.7,20,0.775,0.03061862178478973
1,1,4,10.0,0.7,50,0.6875,0.10458250331675945
1,1,4,10.0,0.9,5,0.75,0.05590169943749474
1,1,4,10.0,0.9,10,0.75,0.06846531968814576
1,1,4,10.0,0.9,20,0.75,0.03952847075210474
1,1,4,10.0,0.9,50,0.6625,0.09354143466934853
1,1,5,0.01,0.1,5,0.5875,0.09354143466934853
1,1,5,0.01,0.1,10,0.675,0.10752906583803283
1,1,5,0.01,0.1,20,0.675,0.1551209205748857
1,1,5,0.01,0.1,50,0.575,0.12119199643540822
1,1,5,0.01,0.3,5,0.225,0.06373774391990981
1,1,5,0.01,0.3,10,0.2875,0.08477912478906585
1,1,5,0.01,0.3,20,0.375,0.05590169943749474
1,1,5,0.01,0.3,50,0.475,0.0637377439199098
1,1,5,0.01,0.5,5,0.225,0.06373774391990981
1,1,5,0.01,0.5,10,0.2875,0.08477912478906585
1,1,5,0.01,0.5,20,0.375,0.05590169943749474
1,1,5,0.01,0.5,50,0.475,0.0637377439199098
1,1,5,0.01,0.7,5,0.225,0.06373774391990981
1,1,5,0.01,0.7,10,0.2875,0.08477912478906585
1,1,5,0.01,0.7,20,0.375,0.05590169943749474
1,1,5,0.01,0.7,50,0.475,0.0637377439199098
1,1,5,0.01,0.9,5,0.225,0.06373774391990981
1,1,5,0.01,0.9,10,0.2875,0.08477912478906585
1,1,5,0.01,0.9,20,0.375,0.05590169943749474
1,1,5,0.01,0.9,50,0.475,0.0637377439199098
1,1,5,0.1,0.1,5,0.6,0.10897247358851683
1,1,5,0.1,0.1,10,0.7,0.10752906583803283
1,1,5,0.1,0.1,20,0.7375,0.08291561975888499
1,1,5,0.1,0.1,50,0.7125,0.0637377439199098
1,1,5,0.1,0.3,5,0.5875,0.1159202311936963
1,1,5,0.1,0.3,10,0.675,0.07288689868556626
1,1,5,0.1,0.3,20,0.775,0.08477912478906585
1,1,5,0.1,0.3,50,0.675,0.04677071733467427
1,1,5,0.1,0.5,5,0.6375,0.1446979612848778
1,1,5,0.1,0.5,10,0.6375,0.11456439237389601
1,1,5,0.1,0.5,20,0.7625,0.09999999999999999
1,1,5,0.1,0.5,50,0.6625,0.10897247358851683
1,1,5,0.1,0.7,5,0.625,0.15309310892394862
1,1,5,0.1,0.7,10,0.7375,0.024999999999999998
1,1,5,0.1,0.7,20,0.725,0.1286953767623375
1,1,5,0.1,0.7,50,0.625,0.11180339887498948
1,1,5,0.1,0.9,5,0.7,0.1
1,1,5,0.1,0.9,10,0.65,0.15103807466993216
1,1,5,0.1,0.9,20,0.55,0.09185586535436917
1,1,5,0.1,0.9,50,0.55,0.07288689868556626
1,1,5,1.0,0.1,5,0.7,0.07288689868556625
1,1,5,1.0,0.1,10,0.6875,0.08838834764831845
1,1,5,1.0,0.1,20,0.75,0.06846531968814576
1,1,5,1.0,0.1,50,0.7125,0.08477912478906585
1,1,5,1.0,0.3,5,0.575,0.046770717334674264
1,1,5,1.0,0.3,10,0.6875,0.06846531968814576
1,1,5,1.0,0.3,20,0.7625,0.09185586535436917
1,1,5,1.0,0.3,50,0.7375,0.09999999999999999
1,1,5,1.0,0.5,5,0.575,0.046770717334674264
1,1,5,1.0,0.5,10,0.7125,0.0637377439199098
1,1,5,1.0,0.5,20,0.8,0.07288689868556626
1,1,5,1.0,0.5,50,0.7125,0.08477912478906585
1,1,5,1.0,0.7,5,0.5875,0.0637377439199098
1,1,5,1.0,0.7,10,0.7,0.046770717334674264
1,1,5,1.0,0.7,20,0.775,0.0637377439199098
1,1,5,1.0,0.7,50,0.6875,0.03952847075210474
1,1,5,1.0,0.9,5,0.625,0.08838834764831845
1,1,5,1.0,0.9,10,0.7,0.06123724356957945
1,1,5,1.0,0.9,20,0.775,0.1159202311936963
1,1,5,1.0,0.9,50,0.7,0.08291561975888499
1,1,5,10.0,0.1,5,0.6875,0.08838834764831845
1,1,5,10.0,0.1,10,0.675,0.082915619758885
1,1,5,10.0,0.1,20,0.75,0.06846531968814576
1,1,5,10.0,0.1,50,0.725,0.10897247358851683
1,1,5,10.0,0.3,5,0.675,0.046770717334674264
1,1,5,10.0,0.3,10,0.7125,0.0637377439199098
1,1,5,10.0,0.3,20,0.7125,0.1286953767623375
1,1,5,10.0,0.3,50,0.725,0.08477912478906585
1,1,5,10.0,0.5,5,0.6,0.049999999999999996
1,1,5,10.0,0.5,10,0.675,0.06123724356957946
1,1,5,10.0,0.5,20,0.7125,0.08477912478906585
1,1,5,10.0,0.5,50,0.75,0.11180339887498948
1,1,5,10.0,0.7,5,0.625,0.03952847075210474
1,1,5,10.0,0.7,10,0.6875,0.06846531968814576
1,1,5,10.0,0.7,20,0.7375,0.06123724356957946
1,1,5,10.0,0.7,50,0.7375,0.07288689868556626
1,1,5,10.0,0.9,5,0.5875,0.049999999999999996
1,1,5,10.0,0.9,10,0.7125,0.049999999999999996
1,1,5,10.0,0.9,20,0.7875,0.08477912478906585
1,1,5,10.0,0.9,50,0.7375,0.07288689868556625
2,2,1,0.01,0.1,5,0.6125,0.08291561975888499
2,2,1,0.01,0.1,10,0.65,0.0637377439199098
2,2,1,0.01,0.1,20,0.6625,0.08477912478906585
2,2,1,0.01,0.1,50,0.5875,0.0637377439199098
2,2,1,0.01,0.3,5,0.4125,0.03061862178478973
2,2,1,0.01,0.3,10,0.3125,0.06846531968814576
2,2,1,0.01,0.3,20,0.325,0.06123724356957945
2,2,1,0.01,0.3,50,0.55,0.12119199643540822
2,2,1,0.01,0.5,5,0.4125,0.03061862178478973
2,2,1,0.01,0.5,10,0.3125,0.06846531968814576
2,2,1,0.01,0.5,20,0.325,0.06123724356957945
2,2,1,0.01,0.5,50,0.55,0.12119199643540822
2,2,1,0.01,0.7,5,0.4125,0.03061862178478973
2,2,1,0.01,0.7,10,0.3125,0.06846531968814576
2,2,1,0.01,0.7,20,0.325,0.06123724356957945
2,2,1,0.01,0.7,50,0.55,0.12119199643540822
2,2,1,0.01,0.9,5,0.4125,0.03061862178478973
2,2,1,0.01,0.9,10,0.3125,0.06846531968814576
2,2,1,0.01,0.9,20,0.325,0.06123724356957945
2,2,1,0.01,0.9,50,0.55,0.12119199643540822
2,2,1,0.1,0.1,5,0.725,0.15612494995995996
2,2,1,0.1,0.1,10,0.6875,0.10458250331675945
2,2,1,0.1,0.1,20,0.6875,0.08838834764831845
2,2,1,0.1,0.1,50,0.7,0.024999999999999998
2,2,1,0.1,0.3,5,0.7875,0.15103807466993216
2,2,1,0.1,0.3,10,0.7625,0.06123724356957946
2,2,1,0.1,0.3,20,0.75,0.05590169943749474
2,2,1,0.1,0.3,50,0.6625,0.075
2,2,1,0.1,0.5,5,0.7875,0.16105123408406408
2,2,1,0.1,0.5,10,0.725,0.030618621784789725
2,2,1,0.1,0.5,20,0.75,0.03952847075210474
2,2,1,0.1,0.5,50,0.725,0.03061862178478973
2,2,1,0.1,0.7,5,0.7875,0.16105123408406408
2,2,1,0.1,0.7,10,0.8,0.07288689868556626
2,2,1,0.1,0.7,20,0.725,0.049999999999999996
2,2,1,0.1,0.7,50,0.6625,0.03061862178478973
2,2,1,0.1,0.9,5,0.8125,0.16298006013006622
2,2,1,0.1,0.9,10,0.8,0.12119199643540823
2,2,1,0.1,0.9,20,0.75,0.05590169943749474
2,2,1,0.1,0.9,50,0.625,0.06846531968814576
2,2,1,1.0,0.1,5,0.6875,0.08838834764831845
2,2,1,1.0,0.1,10,0.725,0.1159202311936963
2,2,1,1.0,0.1,20,0.7125,0.08477912478906585
2,2,1,1.0,0.1,50,0.7125,0.049999999999999996
2,2,1,1.0,0.3,5,0.725,0.1159202311936963
2,2,1,1.0,0.3,10,0.775,0.1015504800579495
2,2,1,1.0,0.3,20,0.7625,0.08291561975888499
2,2,1,1.0,0.3,50,0.6125,0.10752906583803283
2,2,1,1.0,0.5,5,0.7375,0.1551209205748857
2,2,1,1.0,0.5,10,0.8125,0.09682458365518543
2,2,1,1.0,0.5,20,0.775,0.05
2,2,1,1.0,0.5,50,0.7125,0.08477912478906585
2,2,1,1.0,0.7,5,0.8,0.13919410907075053
2,2,1,1.0,0.7,10,0.7625,0.09185586535436918
2,2,1,1.0,0.7,20,0.725,0.05
2,2,1,1.0,0.7,50,0.675,0.09185586535436918
2,2,1,1.0,0.9,5,0.775,0.15612494995995996
2,2,1,1.0,0.9,10,0.7375,0.08291561975888499
2,2,1,1.0,0.9,20,0.75,0.06846531968814576
2,2,1,1.0,0.9,50,0.725,0.049999999999999996
2,2,1,10.0,0.1,5,0.625,0.11858541225631422
2,2,1,10.0,0.1,10,0.7,0.09999999999999999
2,2,1,10.0,0.1,20,0.6875,0.07905694150420949
2,2,1,10.0,0.1,50,0.6875,0.10458250331675945
2,2,1,10.0,0.3,5,0.7375,0.12119199643540822
2,2,1,10.0,0.3,10,0.7,0.12119199643540823
2,2,1,10.0,0.3,20,0.725,0.09354143466934853
2,2,1,10.0,0.3,50,0.7375,0.07288689868556626
2,2,1,10.0,0.5,5,0.7375,0.09999999999999999
2,2,1,10.0,0.5,10,0.75,0.10458250331675945
2,2,1,10.0,0.5,20,0.775,0.08477912478906585
2,2,1,10.0,0.5,50,0.65,0.03061862178478973
2,2,1,10.0,0.7,5,0.7375,0.09999999999999999
2,2,1,10.0,0.7,10,0.7625,0.08291561975888499
2,2,1,10.0,0.7,20,0.7625,0.08291561975888499
2,2,1,10.0,0.7,50,0.6375,0.07288689868556626
2,2,1,10.0,0.9,5,0.7375,0.1551209205748857
